session_page_id,location_id,shared,dummy_mobile,dummy_desktop,shareability,nugget_pvs,prev_subscribe,prev_share_count,prev_pv_count,prev_sessions,avg_pvs_per_prev_session,delta_created,cur_pv_count
a712b5cc06b376893e88b360dc4681a5,55cce72c6564620027b30400,no_shared,1,0,0.021829148,22218,0,0,1,1,1,78,1
ddb7178d5144bcadaf419ce60f35a1b9,5434e8b9fc61e2708600000b,shared,1,0,0.011997913,2579532,0,2,31,30,1.033333333,2192,1
a3893271f9dabb77f990a84d5cbb6730,5434e8b9fc61e2708600000b,shared,1,0,0.011997913,2579532,0,0,29,27,1.074074074,4444,1
0a0abb4f547532a2a281f70dafcf74b1,55cb8905323366000d630200,shared,1,0,0.023143316,49820,0,0,9,8,1.125,1791,1
7fb8df7740528a582bda1127523cf47b,5421cb1eac4191040b0000e5,shared,0,1,<null>,271,0,0,0,0,0,0,1
975e87b98dbddef760e509451a93373f,56344c4a13be6f0027000059,shared,0,0,0.01616528,258084,0,0,2,2,1,83,2
75c8479a2abd3555e6f4525035148309,5434e8b9fc61e2708600000b,no_shared,1,0,0.011997913,2579532,0,0,0,0,0,0,1
6c379a86cd9f71f9302174354925d2ba,5434e8b9fc61e2708600000b,shared,0,1,0.011997913,2579532,0,56,83,70,1.185714286,3417,2
f01142e4cf2359a2cbaed8f3255e4a20,562bb53fdc350f00330000d3,no_shared,1,0,0.011573367,130904,0,0,2,1,2,368,1
7c9552962778af3b1288759b6e9e7c45,54af525e366333001e2a0000,no_shared,1,0,0.018106996,431325,0,0,39,33,1.181818182,1824,1
d2ea8ee7bb9e0efd95342d6118fabe30,560e6bbbb2b9710022000070,shared,1,0,0.006592957,156379,0,1,11,9,1.222222222,3547,1
489c7161a4781bf11add5f8592f57070,545529f1f65b0f27d7000017,no_shared,0,1,0.00990105,166144,0,0,3,3,1,52,1
d2dd0686c3437b97ed24a8adfb70c284,55ccf866316232000d450600,shared,0,1,0.030084173,38492,0,14,34,13,2.615384615,389,3
3ecd49b86b2feb392b5132f32f2bdbd4,5434e8b9fc61e2708600000b,no_shared,0,0,0.011997913,2579532,0,0,5,5,1,6894,1
f5da8b2b2b40c0044e25a97be9e99c4a,563b60c72fa39c002a0000b2,shared,1,0,0.021095779,409371,0,0,0,0,0,0,1
118e69143aad68870922d4067a616a74,5434e8b9fc61e2708600000b,no_shared,1,0,0.011997913,2579532,0,0,2,2,1,1019,1
e19c37e9936ec454767f648ea6982216,5434e8b9fc61e2708600000b,no_shared,1,0,0.011997913,2579532,0,0,2,2,1,984,1
743de2c220a50bc81f2f2c065e6e52c6,55ccf866316232000d450600,shared,0,1,0.030084173,38492,0,0,0,0,0,0,2
6e5d19f5d9cf26cc8e384f6f5f99693c,563669864dbb810024000000,no_shared,0,1,0.017610161,128335,0,9,20,16,1.25,2497,1
94c7f7219e069bdfe0e8ac4ee74be1d2,545529f1f65b0f27d7000017,shared,0,0,0.00990105,166144,0,1,8,8,1,1648,1
b0ffbcb4c507b35bd21a2ab9d539245c,55ae9133326231001cd50300,shared,1,0,0.019668053,25727,0,0,7,8,0.875,2457,1
c0ef85b84dc3feb83cb217f719ecbd4c,55087b0b653866000c340000,no_shared,1,0,0.009935058,325212,0,0,0,0,0,0,1
b52baf511052d183c0978e9b71923f43,552fc188363732000c0d0100,shared,0,1,<null>,564,0,0,184,102,1.803921569,3139,1
72dfbca22c57d661793b68d641e366ac,545529f1f65b0f27d7000017,shared,1,0,0.00990105,166144,0,0,1,1,1,80,0
686d99337f4815c69392033bab88939a,5434e8b9fc61e2708600000b,shared,1,0,0.011997913,2579532,0,0,0,0,0,0,1
29f725ca41d13b16eb798fa920773363,56392b895b28b8002b00017c,no_shared,0,1,0.014891106,249142,0,0,0,0,0,0,1
9be15da77bfbdd9d1c797a6df14c9538,563044fd72e83d0021000010,shared,1,0,0.013127938,108928,0,1,14,10,1.4,1437,3
0a45442113f3aa8ffd79c5fe24a6a08b,561bc1cc16d6890030000075,no_shared,1,0,0.010291742,398572,0,0,7,7,1,4782,1
720b8b696d9181a22a842732db5ebd43,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,1,7,8,0.875,4398,1
eb5f3606475ddc45ec27997e2888a192,55de2bed396636001ab70000,no_shared,1,0,0.023225991,613709,0,0,14,12,1.166666667,3966,1
0cf76bfb28876beec97404f67ba1f928,563b60c72fa39c002a0000b2,shared,1,0,0.021095779,409371,0,0,0,0,0,0,1
5edad29585a5e45ec32db5b0d57ec336,5624eacc533f590030000091,shared,1,0,0.023868122,21535,0,9,56,52,1.076923077,4606,1
c1ca584c65d3da7ddbe45b5a1051ef07,5624eacc533f590030000091,shared,1,0,0.023868122,21535,0,3,23,18,1.277777778,1855,1
e1312e1e4f63dc857ebacff9ce52a51f,553e4e18376561001ce70100,shared,1,0,0.010080945,377048,0,0,5,4,1.25,14319,1
ecbda3089160a561512e989dd2314445,5637c7c673d8a3001e0000b0,no_shared,1,0,0.009504478,3004689,0,0,17,16,1.0625,7775,1
9d3005f1037b936818e519b39d6a04ca,55bfa4c935343500270d0300,no_shared,0,1,0.010711533,37623,0,0,0,0,0,0,1
47c74d5376b9c1fbd24081ffdd5f0ce2,5637c7c673d8a3001e0000b0,shared,1,0,0.009504478,3004689,0,0,0,0,0,0,1
3267d73dbf6825c59903389a3ace381c,5637c7c673d8a3001e0000b0,no_shared,1,0,0.009504478,3004689,0,0,0,0,0,0,1
01d6e5c2f03c057b7a16b5824f0a7ea7,5637c7c673d8a3001e0000b0,no_shared,0,0,0.009504478,3004689,0,0,0,0,0,0,1
b69561dfe64871e22c7472149799ab08,54af525e366333001e2a0000,shared,1,0,0.018106996,431325,0,0,7,7,1,1321,1
a354a7f34851b02b3c9c27cab953c45a,5434e8b9fc61e2708600000b,shared,0,1,0.011997913,2579532,0,0,1,1,1,46,1
bf128cf4f19309a4bc38cd468af7c401,55a3e2d5656139000c920100,no_shared,1,0,0.03298153,758,0,0,8,8,1,666,2
4e2bd521f7d8b6e572c7c5ca97dcc1e1,5637c7c673d8a3001e0000b0,no_shared,1,0,0.009504478,3004689,0,0,2,2,1,5181,1
c2d7d04418300b8b76551780b1548540,563b60c72fa39c002a0000b2,shared,1,0,0.021095779,409371,0,0,8,8,1,1582,1
e4580df0d7a3400420d9bdccd4e388a2,55c8fb2f646161001a9a0000,no_shared,1,0,0.011401373,146649,0,0,16,15,1.066666667,2642,2
e74b5aaea25908b0ac1329e596c2ad80,53ebaac46a2eb5afce000031,shared,0,1,0.011053055,9952,0,2,1,1,1,623,1
e6f6307862adfdb16da229d63228df9d,55899322623637001cbc0200,shared,1,0,0.018459186,116419,0,0,0,0,0,0,1
3c034142eb0ccc6b133d75b50196a9e0,560e6bbbb2b9710022000070,shared,0,1,0.006592957,156379,0,0,12,11,1.090909091,1347,1
f49c7516f1d46192b9a96e66b44cb5cb,561e821ac11f55001e000146,no_shared,1,0,0.015859739,124340,0,0,10,10,1,1172,1
7eead10d51866ae879e464405690e8ac,53feceeb19cca2d9c5000028,shared,1,0,0.020390939,386250,0,0,1,1,1,1682,1
1097c28434dc4548110582883e6c2209,562060f42c52bb0033000080,shared,1,0,0.01593829,39151,0,0,68,65,1.046153846,2191,1
78dd2d4f4dc60785c8d2ee2255c18d5f,55ce452a61356100270c0600,no_shared,1,0,0.009707509,110636,0,2,89,77,1.155844156,5402,1
4e0c8a1648b79110f409b3c32e75060a,55e9cd6063386300251d0300,shared,1,0,0.011420377,57879,0,0,8,5,1.6,206,1
90622030c7e6bc4d062ddbb8dbf23b0b,55ce452a61356100270c0600,no_shared,1,0,0.009707509,110636,0,0,7,7,1,1359,1
61645fa5f4e83e3b901482cd44d5c284,55ce452a61356100270c0600,no_shared,1,0,0.009707509,110636,0,0,1,1,1,3273,1
d4f3892331a70dd189b231aa2abcbc0c,55d22e79373034000d430300,shared,0,0,0.018387615,68470,0,0,0,0,0,0,1
e299c50201e933c1ab4fbbcf2e7c6717,560e8f643605d300190000c1,shared,0,1,0.018144423,70986,0,0,0,0,0,0,1
c0612a347db8756114c32d6079b12678,561e6c4f9fa9c1002d00007b,shared,0,1,0.018617351,8057,0,0,15,15,1,1577,3
8bb33fb14319e0052c8e635ce80f9f35,562153f79efda2002a0002c7,shared,1,0,0.026014526,635568,0,0,0,0,0,0,1
a6954c47ab8636debe7067adb55de266,561e56809fa9c10027000049,shared,0,0,0.009914544,316303,0,0,0,0,0,0,1
2f025af9534a719b82b6ae4a777779ca,561e56809fa9c10027000049,shared,1,0,0.009914544,316303,0,0,2,2,1,200,1
c1d1846264eaf6b7a4ad5870f101be10,561e56809fa9c10027000049,no_shared,1,0,0.009914544,316303,0,1,8,8,1,2761,1
cd36f7961e41be9e416508cfa634859d,54f0cf75303664000c520000,no_shared,1,0,0.011128668,946115,0,0,0,0,0,0,1
7c47071bc73d10bfa3c460645e4d6800,562153f79efda2002a0002c7,shared,0,0,0.026014526,635568,0,0,0,0,0,0,1
85a57ac4dea913af0e836833c6f65b78,561faca8d1de0e001b000035,shared,1,0,0.015315186,188571,1,14,24,12,2,495,1
4015bbae1aa9128eb99c2bdc69bcbe95,55d61fbe313562000db40200,no_shared,0,1,0.014728682,27090,0,1,76,72,1.055555556,7992,1
99f682c93084a0c36a3e9c62d508e14e,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
d4e75ae22edf3a1443c34f63e1cb0186,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,4997,1
e84d5d7e60a05ee397524f729a8d2c2b,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
3b857fde3f9b81a336457ca4317e5e73,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
1813f484104d91e55bcfeb977b5c417a,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
d2b122ea30a78f46b505d5e3465ea96d,55ca4672363361002a570000,no_shared,0,1,0.015481654,210701,0,0,0,0,0,0,1
92d2320b74d82f78c1f84b28833971e2,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
3e716601f3aebb575a16e0870635224d,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
8f85a791249d8a66003aec60d98b1d15,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,2,2,1,844,1
c72cd05c6831317cd8fed79863103b9b,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
f88cdfd08f1b167d6a766465e1bcd8b8,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
ab1f0fca428fcc7b96892439d91e1cb3,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,16,1
f3a48a4e47622d5c02efbf83faf3778f,561411b7088a040031000148,shared,1,0,0.016479972,1244723,0,0,0,0,0,3,5
c00bb749894f2ec4a632d5a6346cd98e,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,3,3,1,4739,1
dfc3fbd697c0ec7a94cffdd1b6cef5aa,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
22ef701c51b6e34520dc4847e4d27c9f,562140802c52bb001b000206,shared,1,0,0.036891023,45404,0,0,10,10,1,1005,1
80f448f31cb2bbc6a1810a08479568b7,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
f3d2a59783adb3e20c13a08f9a018dad,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,2
df69b482a2f72aac6f6c0f45eadf25db,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
36e699825df7432d815e39b2548877a1,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
d7b1b9107dd230d248c235b7886e4fcc,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,6,6,1,8007,1
93af490cb23a58e2af550d0d73e5373f,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,10,10,1,4611,2
5cbad450a34c15323382eed9222d8b2b,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
f9d5da707b343c606327c3a5cb6a94ee,560afe72303437000d520000,shared,1,0,0.01345979,224372,0,0,0,0,0,0,0
5d971823169c8a954f95629e583b8f57,55e48d49633461000d270100,shared,0,1,0.015624936,245377,0,0,0,0,0,0,1
61f2cd35c362e3a9d517029c07b1a735,54f0cf75303664000c520000,shared,1,0,0.011128668,946115,0,0,0,0,0,0,1
dd9fcf52775124d2c4c35436d56565eb,562d50527f5d75001800000d,shared,0,0,0.014852318,320960,1,16,171,116,1.474137931,4606,2
bd616d72d0e3f97740620bc272a1f0f6,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,1470,1
93aaad669074c5e4d90c2fad8237bf2e,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,4,3,1.333333333,221,1
858ede19f014e8095ee5e54fbd78dab9,55899322623637001cbc0200,no_shared,1,0,0.018459186,116419,0,0,0,0,0,6,1
d48ef59eb2389689eede7d15d1b705d2,562d50527f5d75001800000d,shared,1,0,0.014852318,320960,0,0,47,42,1.119047619,5964,1
8c128903e35a0587b9b9fb5019dac3ad,562a797d5adc2a002a0000b7,shared,1,0,0.020593716,212492,0,0,96,65,1.476923077,7064,1
9b8c8dab42502b96f0491a995cd78b24,562819ef64fa270028000011,shared,1,0,0.013621322,849477,0,0,0,0,0,0,2
c785ab64e309992917de1b2d00c79cff,558d973d396163000c810000,no_shared,0,1,0.01143153,873024,0,0,3,3,1,1921,1
c408f3e4d17ddafe9b7ecef1bfdf6c21,562d50527f5d75001800000d,no_shared,0,0,0.014852318,320960,0,11,14,14,1,1385,1
3240331f584001ad9609e98c724c5252,562819ef64fa270028000011,no_shared,0,1,0.013621322,849477,0,0,0,0,0,0,1
aed8432e850f84badba9c8bdd8143468,562d50527f5d75001800000d,shared,0,1,0.014852318,320960,0,7,20,21,0.952380952,2423,1
1baf1b7bad9f9d99a1aff6f5454c2015,55e859fd3432630019950500,shared,0,1,0.017183771,12570,0,0,0,0,0,0,1
19cb14a70d312aed1af23b67fac60921,562f7ad56c1c2b0022000021,no_shared,0,1,0.020795958,161089,0,0,122,105,1.161904762,9641,1
976a1d88d788c0a33b1a302e896c6964,54f0cf75303664000c520000,no_shared,1,0,0.011128668,946115,0,0,0,0,0,0,1
fef009dbd664f2c5bba09f440ce8dde0,55ca19b6646161000dd80800,shared,0,1,0.016224042,20032,0,4,32,35,0.914285714,2882,1
7aba0e7e4f4f53e181590ff8e6161891,562f7ad56c1c2b0022000021,shared,0,1,0.020795958,161089,0,0,45,33,1.363636364,6201,1
ab2e068a0c103265f922dd83f94c8b24,55ca19b6646161000dd80800,no_shared,1,0,0.016224042,20032,0,0,0,0,0,178,1
3ae8b1a7e0ef1786547006ce18404903,562bb53fdc350f00330000d3,no_shared,1,0,0.011573367,130904,0,0,0,0,0,9,1
cd07421c2f34ba14446daa3a398472bf,539735a9b1a132c5e900003c,shared,1,0,0.022606649,404527,0,1,30,28,1.071428571,3456,1
68bbc3547266835393e1a7c5192294c8,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
0b1139fa2622461e56b83501fb5135dd,562e283eeaffeb001b000001,shared,0,1,0.014840817,102555,0,155,426,349,1.220630372,22702,1
8708df9d10a930f3f35a2ac84a52694b,56013c6d35643900259e0500,no_shared,1,0,0.019672919,128959,0,0,0,0,0,0,1
9ca75ecd2995ecca0f63de71120e8099,56254e07533f59001b000274,no_shared,0,1,0.015340974,333486,0,0,85,45,1.888888889,1393,2
a9e3b9142c73fbf3c183c6df72e41b93,55e48d49633461000d270100,no_shared,1,0,0.015624936,245377,0,0,4,3,1.333333333,1066,1
d90b762bb15988e4f3596a5763b90547,517fdcf8f18eb4000201b668,no_shared,1,0,0.012039267,5399,0,0,0,0,0,0,1
643fe87e6cbb517cc9c1a0546294f3e8,51daf9815c02440f7a0062de,shared,1,0,0.020452965,376718,0,0,5,4,1.25,624,1
12081633feb3b0726ab1020d501baa1d,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
7e21af8d96e4164a0e4e316799165204,5627d9a0de896b001a000215,no_shared,1,0,0.013501518,219679,0,0,2,2,1,433,1
8d477cd717117ba1ab311c20658d05b4,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,2,2,1,4154,2
573d9eba005fb77a22c722358ff8163b,51daf9815c02440f7a0062de,shared,1,0,0.020452965,376718,0,2,31,25,1.24,5230,2
f31a988ee1b71bb04e2217c035efc9f3,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,394,1
2516de9d5eec6168925e850defebbe37,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,1,1,1,1,28,1
db337892156f321e21a71264c3b1753b,562a44c24bdd09001800006f,no_shared,0,1,0.021288022,72623,0,0,245,110,2.227272727,3593,3
28af583ae085af96923e67c77f414c6e,55e3635e313135000dd70000,no_shared,1,0,0.013358466,48808,0,0,37,35,1.057142857,5552,1
ed861636832c7012efd3c134185d8368,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
1807ed02782ac41c3d50484c3ac69341,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
348861efb1550a0acd6ea5c839db14e4,5632a3224369710018000025,shared,1,0,0.019371072,197924,0,0,0,0,0,0,1
74f1a44870ec5d8f3a8eb43dfafff2fa,5633719e44443400290000e2,no_shared,0,1,0.012081565,33936,0,0,12,12,1,271,1
1ad43cceef3e48de1304192a6809832e,5627d9a0de896b001a000215,no_shared,0,1,0.013501518,219679,0,0,0,0,0,0,1
b76f13423a96645dc59774a8a9e1337d,5464b5841e0e5c097b000025,no_shared,1,0,0.015692389,285425,0,0,0,0,0,0,1
165db9de9d5d91a894a64017621be847,5464b5841e0e5c097b000025,no_shared,0,0,0.015692389,285425,1,2,29,23,1.260869565,7542,1
2e59f1b382bf6399dbb0e362840fc1d0,535712320ef74bbed600000c,no_shared,1,0,<null>,237,0,0,0,0,0,0,1
b5a1c770b4d8ff88156b9a9718b0c2f8,5438883bf516868cd800001e,shared,0,0,0.030416651,26137,0,0,0,0,0,0,1
def65af00185d9522c8318b438282cd7,558d973d396163000c810000,no_shared,1,0,0.01143153,873024,0,0,0,0,0,0,1
2890e73180f4d67a549158c79739b080,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
f0ccb556c4824f53b4192ea5244da4bc,558d973d396163000c810000,no_shared,1,0,0.01143153,873024,0,0,0,0,0,0,1
9cdd615420e4192a906454c4d282d121,558d973d396163000c810000,shared,0,1,0.01143153,873024,0,0,2,2,1,1328,1
afed7538aa50b93ba8a08f20513b2f5b,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
bda44a142bbd9fe5cf1e6682621e7a4d,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
5ecaea409974e812fe2107c35f6dfaca,56254e07533f59001b000274,no_shared,1,0,0.015340974,333486,0,0,0,0,0,0,1
651748f3e8db36c5394a752a9da09465,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
e5b386b8e712044f290930c45e5fb0a7,562819ef64fa270028000011,shared,1,0,0.013621322,849477,0,2,57,52,1.096153846,6021,1
ea0f61e7b654031e3639645f2068710e,5627eb175d82660021000015,no_shared,0,1,0.015715472,169769,0,8,48,36,1.333333333,2694,1
3fbb85beb288d5f0db41bbc13185257d,562819ef64fa270028000011,no_shared,1,0,0.013621322,849477,0,0,0,0,0,0,1
64f927d028d0574668b95cdc262f8b98,562819ef64fa270028000011,no_shared,1,0,0.013621322,849477,0,0,3,3,1,1272,1
27d05f67453933b6f149e13016affbaf,560e983cb2b9710019000112,shared,1,0,0.012682516,622274,0,0,19,18,1.055555556,5719,1
073cb19e8e184919d9d811d4897fd77a,56294205c990fb0021000164,shared,1,0,0.015570703,59856,0,0,6,2,3,379,1
923e9676826fcc592b01b24cc99da9d8,562a44c24bdd09001800006f,no_shared,0,1,0.021288022,72623,0,0,0,0,0,0,2
69d9d237e20fb31b43afe8edde1faa89,554a3d83326262002cc70100,shared,1,0,0.014111007,7441,0,0,0,0,0,0,1
ef37525ae447dbf889f9ac75f7457d6f,55f2fa7b6535360029600100,shared,1,0,0.010164236,310894,0,0,4,4,1,99,1
a1ea2087b6d18e8c1ac227beed817a60,5627b21230666a0033000130,shared,1,0,0.032309112,7583,0,0,9,9,1,7485,1
4f77d339e0eb97b276b4eae0f4043282,5628780df0f7580024000009,no_shared,1,0,0.012138066,106442,0,0,0,0,0,0,1
fcd3a4d59dd0eb0cfa9f0f196aa9c2de,562819ef64fa270028000011,no_shared,0,1,0.013621322,849477,0,0,0,0,0,0,1
16d5d6bd7cf4e58a1eef7f9e7236108d,562a44c24bdd09001800006f,no_shared,1,0,0.021288022,72623,0,3,33,29,1.137931034,2989,2
495341d2fce2068ee595736d914bef46,5625380ff3f01f00300001ec,shared,0,1,0.00957546,141612,0,0,3,3,1,7194,2
cb2de381aff9cfa58badebb46ffd5c4d,562026df2c52bb002a00001e,shared,0,1,0.013115303,322524,0,0,0,0,0,0,5
897f3a74f4bb814e0d51b0395f6f603b,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
6e13be6018393908b9c35a38c6196fe6,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,0
5cf9141231288717987ff75adb8980f1,562026df2c52bb002a00001e,shared,1,0,0.013115303,322524,0,0,1,1,1,428,1
49fb90af0d2d98c2ff46d9d49817556f,54f0cf75303664000c520000,shared,1,0,0.011128668,946115,0,0,2,2,1,2624,1
7cb6a5262e908a9ec51abbe7cf5f43fc,5612bdb5b5bb9b001d000040,shared,1,0,0.00687324,690504,0,7,39,31,1.258064516,1880,1
445c9c9dd86ecf5dcef0cdb5f58b94de,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
c16dd970fc8f1b7cc02deb8baaa73208,5629d12c258092002a000200,no_shared,1,0,0.006401982,57326,0,0,58,51,1.137254902,5309,1
4e6eb1382594121f7c134babc96d35e2,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,3,45,42,1.071428571,4538,1
003f821a8d718f9074cb4d997a57776b,5438883bf516868cd800001e,shared,0,1,0.030416651,26137,0,2,62,61,1.016393443,25321,2
ef7e42b549740d1d605157ce2da656c0,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
8719b26b22896207d82a1cf558434fac,54f0c8b0626339001d960000,no_shared,1,0,0.023996122,12377,0,0,0,0,0,0,1
ab3de94026edffba70a43b3921f0a7ae,5627eb175d82660021000015,no_shared,0,1,0.015715472,169769,0,0,54,35,1.542857143,13434,3
6455a37627b670923d92f8d6f33caad6,5628fcdff0f75800270000aa,no_shared,0,1,0.019180265,89102,0,0,2,2,1,8833,1
3bf1c79f8c48a44347e6676c65bcb09f,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,2798,1
e8294599f414b119842edbf286cbd836,56254e07533f59001b000274,shared,1,0,0.015340974,333486,0,0,27,25,1.08,6941,0
28c2ae2b090dadb0c1b9775bffff862b,562e283eeaffeb001b000001,shared,1,0,0.014840817,102555,0,2,23,23,1,15628,1
b9c281edf9ebcd6a149fb0ee88980e51,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
a6bd8c67149d54cd2edc053e1d7e337d,562819ef64fa270028000011,shared,0,1,0.013621322,849477,0,0,2,2,1,1439,2
24d4b79ccf8da9fc0e9dfee3bfc31fc1,5628277d1d51270021000023,shared,1,0,0.014627775,57425,0,1,14,12,1.166666667,635,1
fc5338dc0b6a1dde366adfaddc167f86,553e4e18376561001ce70100,shared,1,0,0.010080945,377048,0,0,8,6,1.333333333,171,1
2eb309036c046aabe001963362fe080f,5637c7c673d8a3001e0000b0,shared,1,0,0.009504478,3004689,0,0,0,0,0,959,1
1b00364ed700ff99ec441d34dd1bdb34,51d1f477ac09aa4722000e5f,no_shared,0,1,0.013947974,143390,0,1,2228,1504,1.481382979,23761,1
614a24f50102325fcdf6c372243a8467,5642023c88ba7f0024000131,shared,0,1,0.014386671,1298146,0,1,7,7,1,846,1
e0c5bf2b7bf6eace99efba8925080bee,562a56a913a590001e000000,shared,0,1,0.030213845,58781,0,0,1,1,1,312,0
63aeeecde5ba61bfcaffdf525bb79344,563cef4c001beb0027000345,shared,1,0,0.009062412,959899,0,0,0,0,0,0,1
9576547c8d43136e172d98fbc54b16a5,5640cd7d1f76e0001b0000db,no_shared,0,1,0.010713858,50122,0,0,0,0,0,0,1
4bd573a8c1926aed50ef8cc5b05e6ae5,547d04d13130320015010000,no_shared,1,0,0.012357584,1078528,0,0,0,0,0,0,1
ca83481d6256b2b0f200f0e409972588,55145af733356300241d0000,shared,1,0,0.027452883,55659,1,15,6,5,1.2,32,1
363bc901d3761cd5ca2f1274d4cee9be,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
cc9c623203fd296cca30bb74a9ba8106,55145af733356300241d0000,shared,0,1,0.027452883,55659,0,0,0,0,0,3,0
fbd2fb57189493276ad75138bde3eb08,539c469e9123cd1f5f000011,no_shared,0,1,0.014869062,260810,0,0,27,24,1.125,5184,1
e9b8afca4fddddb780c5222e32e6d9e1,55913ebb343363002c050000,shared,1,0,0.01768984,1045685,0,0,0,0,0,0,1
0a1addcae72dd81fcbc9cad83143094b,539c469e9123cd1f5f000011,shared,1,0,0.014869062,260810,0,0,0,0,0,0,1
87a2ab6555d78e88cde5939fddb54e58,564e24527e42bb001e000188,no_shared,0,1,0.020658092,269628,0,0,0,0,0,0,1
a277c3ebce49af3407583e30019bc675,564212cc360a15001e000159,no_shared,1,0,0.015786322,1526448,0,0,1,1,1,19308,1
48865b0d14345bc52e4bb7d10a6e23a8,564f6aeff743a3002a000373,shared,0,1,0.014732536,38622,0,1,69,63,1.095238095,6311,4
746c9ca23493ea6193e4c409fdceb2ba,5637a8b95d2a7f0018000044,shared,0,1,0.033409761,48848,0,0,0,0,0,0,1
d46ffa68f08a40e0fb43f85c65e06fd1,552dcdf0633163001cb50000,no_shared,1,0,0.024153671,21032,0,0,1,1,1,248,1
e2f264aaa2dbd3e3a678fd6fe0a78710,564e30ce5d050a002c0001ea,shared,0,1,0.031411018,127121,0,0,0,0,0,0,1
845394e9be5212b95240776c77c1473d,564c76242de5a600330000f9,no_shared,0,1,0.011897791,37570,0,0,0,0,0,0,1
f1093f0ed9990f2b2c61b86f4e027103,5511844d33653100189d0000,no_shared,0,1,0.015287256,80590,0,0,0,0,0,0,1
1facd39eadd1ad3f1a3fb075e9cf97dc,565de415234b2200210001af,no_shared,1,0,0.011469657,11683,0,0,143,127,1.125984252,7714,2
2199385ddd4fc078fe08e2265e82b7ee,565c8d0ba17388002d0000f1,no_shared,1,0,0.006811896,378896,0,0,9,7,1.285714286,1022,1
a98077a2f392d41ca65948d1b1841207,55913ebb343363002c050000,no_shared,1,0,0.01768984,1045685,0,0,2,2,1,651,1
897f06fa96709d9f97ae8af882e27f69,565c8d0ba17388002d0000f1,shared,1,0,0.006811896,378896,0,8,48,43,1.11627907,1580,1
